_id,deviceId,ts,sampleCount,temp.avg,temp.min,temp.max,temp.last,humidity.avg,humidity.min,humidity.max,humidity.last,sound.avg,sound.max,sound.last,sound.event,comfort.avg,comfort.last,motion.samplesActive,motion.durationMs,light.avg,light.last,soundHist.QUIET,soundHist.LIGHT_ACTIVITY,soundHist.RESTLESS,soundHist.CRYING,lastRaw.temperature,lastRaw.humidity,lastRaw.sound_level,lastRaw.sound_event,lastRaw.motion,lastRaw.motion_duration,lastRaw.light,lastRaw.comfort
69eb0115899ce378bc9d3f6a,ESP32_GREENHOUSE_01,2026-04-24T05:35:17.884Z,15,30.47,30,30.9,30.2,66,66,66,66,26.8,41,17,Quiet,59.7,61,0,0,457.9,458,0,0,0,0,30.2,66,17,Quiet,0,0,458,61
69eb0133899ce378bc9d3f6b,ESP32_GREENHOUSE_01,2026-04-24T05:35:47.885Z,15,30.64,30,30.9,30.7,66,66,66,66,26.5,54,54,Quiet,59.1,58,0,0,457.1,457,0,0,0,0,30.7,66,54,Quiet,0,0,457,58
69eb0151899ce378bc9d3f6e,ESP32_GREENHOUSE_01,2026-04-24T05:36:17.890Z,15,30.55,30,30.9,30.9,66,66,66,66,34.1,231,25,Quiet,59.2,59,0,0,456.7,456,0,0,0,0,30.9,66,25,Quiet,0,0,456,59
69eb016f899ce378bc9d3f71,ESP32_GREENHOUSE_01,2026-04-24T05:36:47.900Z,15,30.38,30,30.9,30.5,66,66,66,66,35.8,63,26,Quiet,59.7,60,0,0,455.8,455,0,0,0,0,30.5,66,26,Quiet,0,0,455,60
69eb018d899ce378bc9d3f74,ESP32_GREENHOUSE_01,2026-04-24T05:37:17.900Z,15,30.39,30,30.9,30.1,66,66,66,66,36.7,82,52,Quiet,59.5,60,0,0,454.8,454,0,0,0,1,30.1,66,52,Quiet,0,0,454,60
69eb01ab899ce378bc9d3f7a,ESP32_GREENHOUSE_01,2026-04-24T05:37:47.910Z,15,30.34,30,30.8,30,66,66,66,66,46.5,77,46,Quiet,59.2,60,0,0,454.3,455,0,0,0,1,30,66,46,Quiet,0,0,455,60
69eb01c9899ce378bc9d3f83,ESP32_GREENHOUSE_01,2026-04-24T05:38:17.912Z,15,30.38,30,30.8,30.1,66,66,66,66,88,208,19,CRYING,57.5,61,0,0,454.4,454,0,0,0,9,30.1,66,19,Quiet,0,0,454,61
69eb01e7899ce378bc9d3f8a,ESP32_GREENHOUSE_01,2026-04-24T05:38:47.927Z,14,30.25,30,30.8,30.7,66,66,66,66,61.1,192,21,Quiet,58.9,59,0,0,452.5,452,0,0,0,5,30.7,66,21,Quiet,0,0,452,59
69eb0205899ce378bc9d3f95,ESP32_GREENHOUSE_01,2026-04-24T05:39:17.932Z,15,30.53,30,30.9,30.3,66,66,66,66,81.5,268,58,Quiet,57.2,59,0,0,450.6,450,0,0,0,3,30.3,66,58,CRYING,0,0,450,59
69eb0223899ce378bc9d3f9d,ESP32_GREENHOUSE_01,2026-04-24T05:39:47.935Z,15,30.49,30,30.9,30.9,66,66,66,66,69.5,179,163,Quiet,58,53,0,0,449.4,449,0,0,0,5,30.9,66,163,CRYING,0,0,449,53
69eb0241899ce378bc9d3f9e,ESP32_GREENHOUSE_01,2026-04-24T05:40:17.941Z,15,30.38,30.1,30.9,30.7,66,66,66,66,112.5,307,30,CRYING,56.5,59,0,0,450,451,0,0,0,15,30.7,66,30,CRYING,0,0,451,59
69eb025f899ce378bc9d3fa3,ESP32_GREENHOUSE_01,2026-04-24T05:40:47.952Z,15,30.42,30,30.9,30.1,66,66,66,66,99,197,84,CRYING,57,58,0,0,451.7,452,0,0,0,11,30.1,66,84,CRYING,0,0,452,58
69eb027d899ce378bc9d3fb0,ESP32_GREENHOUSE_01,2026-04-24T05:41:17.954Z,15,30.65,30.1,30.9,30.6,66,66,66,66,82.5,192,47,Restless,57,58,0,0,452.5,455,0,0,0,3,30.6,66,47,Quiet,0,0,455,58
69eb029b899ce378bc9d3fbd,ESP32_GREENHOUSE_01,2026-04-24T05:41:47.956Z,15,30.51,30,30.9,30.7,65.73,65,66,66,85.5,167,129,Quiet,57.3,55,0,0,455.3,456,0,0,0,4,30.7,66,129,CRYING,0,0,456,55
69eb02b9899ce378bc9d3fc8,ESP32_GREENHOUSE_01,2026-04-24T05:42:17.960Z,14,30.41,30,30.9,30.4,65.93,65,66,66,58.1,131,32,CRYING,58.9,60,0,0,455.8,457,0,0,0,6,30.4,66,32,Quiet,0,0,457,60
69eb02d7899ce378bc9d3fd2,ESP32_GREENHOUSE_01,2026-04-24T05:42:47.970Z,15,30.45,30,30.9,30.1,66,66,66,66,107.1,338,237,CRYING,56.5,52,0,0,457.5,458,0,0,0,8,30.1,66,237,CRYING,0,0,458,52
69eb02f5899ce378bc9d3fd3,ESP32_GREENHOUSE_01,2026-04-24T05:43:17.981Z,15,30.47,30,30.9,30.9,65.8,65,66,66,79.9,335,335,CRYING,57.6,46,0,0,459.1,461,0,0,0,15,30.9,66,335,CRYING,0,0,461,46
69eb0313899ce378bc9d3fd4,ESP32_GREENHOUSE_01,2026-04-24T05:43:47.982Z,15,30.49,30.2,30.9,30.9,66,66,66,66,142.3,310,58,CRYING,54.9,57,0,0,461.9,463,0,0,0,15,30.9,66,58,CRYING,0,0,463,57
69eb0331899ce378bc9d3fd5,ESP32_GREENHOUSE_01,2026-04-24T05:44:17.996Z,15,30.64,30.1,30.9,30.4,65.73,65,66,65,146.1,404,149,CRYING,54.7,56,0,0,463.7,465,0,0,0,15,30.4,65,149,CRYING,0,0,465,56
69eb034f899ce378bc9d3fd6,ESP32_GREENHOUSE_01,2026-04-24T05:44:47.997Z,15,30.5,30,30.9,30.4,65.4,65,66,65,172.1,464,369,CRYING,54.2,47,0,0,465.9,467,0,0,0,15,30.4,65,369,CRYING,0,0,467,47
69eb036e899ce378bc9d3fd7,ESP32_GREENHOUSE_01,2026-04-24T05:45:18.004Z,15,30.29,30,30.7,30.2,65,65,65,65,112.4,475,81,CRYING,57.5,59,0,0,467.9,469,0,0,0,15,30.2,65,81,CRYING,0,0,469,59
69eb038c899ce378bc9d3fd9,ESP32_GREENHOUSE_01,2026-04-24T05:45:48.011Z,15,30.51,30.1,30.9,30.4,65,65,65,65,38.5,176,24,CRYING,59.7,61,0,0,471,473,0,0,0,12,30.4,65,24,Quiet,0,0,473,61
69eb03aa899ce378bc9d3fdc,ESP32_GREENHOUSE_01,2026-04-24T05:46:18.016Z,14,30.45,30,30.9,30.9,65,65,65,65,102.1,200,145,CRYING,57.3,54,0,0,473,474,0,0,0,11,30.9,65,145,CRYING,0,0,474,54
69eb03c8899ce378bc9d3fdd,ESP32_GREENHOUSE_01,2026-04-24T05:46:48.021Z,15,30.32,30,30.9,30.3,65,65,65,65,118.3,238,202,CRYING,57.1,54,0,0,475,476,0,0,0,15,30.3,65,202,CRYING,0,0,476,54
69eb03e6899ce378bc9d3fde,ESP32_GREENHOUSE_01,2026-04-24T05:47:18.023Z,15,30.43,30.1,30.9,30.4,65,65,65,65,102.1,243,55,CRYING,57.4,59,0,0,477.3,478,0,0,0,15,30.4,65,55,CRYING,0,0,478,59
69eb0404899ce378bc9d3fdf,ESP32_GREENHOUSE_01,2026-04-24T05:47:48.030Z,15,30.51,30.1,30.9,30.4,65,65,65,65,124.5,332,23,CRYING,56.3,61,0,0,478.3,478,0,0,0,15,30.4,65,23,CRYING,0,0,478,61
69eb0422899ce378bc9d3fe0,ESP32_GREENHOUSE_01,2026-04-24T05:48:18.037Z,15,30.37,30,30.9,30.4,65,65,65,65,82.7,245,150,CRYING,58.4,56,0,0,477.9,478,0,0,0,15,30.4,65,150,CRYING,0,0,478,56
69eb0440899ce378bc9d3fe8,ESP32_GREENHOUSE_01,2026-04-24T05:48:48.037Z,15,30.45,30,30.9,30.8,65,65,65,65,108.1,430,47,CRYING,57.2,59,0,0,478,477,0,0,0,10,30.8,65,47,Quiet,0,0,477,59
69eb045e899ce378bc9d3ff1,ESP32_GREENHOUSE_01,2026-04-24T05:49:18.039Z,15,30.43,30,30.9,30.6,65,65,65,65,112.1,286,38,CRYING,57.1,59,0,0,477.3,477,0,0,0,11,30.6,65,38,CRYING,0,0,477,59
69eb047c899ce378bc9d3ffc,ESP32_GREENHOUSE_01,2026-04-24T05:49:48.042Z,15,30.57,30,30.9,30.9,65,65,65,65,106.6,272,74,CRYING,57,57,0,0,476.5,476,0,0,0,9,30.9,65,74,Restless,0,0,476,57
69eb049a899ce378bc9d4003,ESP32_GREENHOUSE_01,2026-04-24T05:50:18.052Z,14,30.36,30,30.8,30.2,65,65,65,65,96.1,368,55,CRYING,57.8,60,0,0,475.6,476,0,0,0,9,30.2,65,55,CRYING,0,0,476,60
69eb04b8899ce378bc9d4006,ESP32_GREENHOUSE_01,2026-04-24T05:50:48.057Z,15,30.6,30.1,30.9,30.7,65,65,65,65,151,258,148,CRYING,54.9,55,0,0,475.9,476,0,0,0,14,30.7,65,148,CRYING,0,0,476,55
69eb04d6899ce378bc9d4008,ESP32_GREENHOUSE_01,2026-04-24T05:51:18.071Z,15,30.42,30,30.8,30.6,65,65,65,65,36.1,52,16,CRYING,60.1,60,0,0,476.2,477,0,0,0,11,30.6,65,16,Quiet,0,0,477,60
69eb04f4899ce378bc9d400b,ESP32_GREENHOUSE_01,2026-04-24T05:51:48.071Z,15,30.39,30,30.7,30.6,65,65,65,65,96.3,445,34,Quiet,57.7,60,0,0,475.4,475,0,0,0,6,30.6,65,34,Quiet,0,0,475,60
69eb0512899ce378bc9d4012,ESP32_GREENHOUSE_01,2026-04-24T05:52:18.073Z,15,30.45,30,30.9,30.4,65,65,65,65,112.3,810,24,Quiet,57,61,0,0,475.1,476,0,0,0,7,30.4,65,24,Quiet,0,0,476,61
69eb0530899ce378bc9d4016,ESP32_GREENHOUSE_01,2026-04-24T05:52:48.087Z,15,30.5,30.1,30.9,30.1,65,65,65,65,270.3,889,371,CRYING,50.7,48,0,0,476,476,0,0,0,10,30.1,65,371,CRYING,0,0,476,48
69eb054e899ce378bc9d401c,ESP32_GREENHOUSE_01,2026-04-24T05:53:18.090Z,15,30.42,30,30.7,30,65,65,65,65,37.1,83,19,CRYING,60,62,0,0,476.6,477,0,0,0,9,30,65,19,Quiet,0,0,477,62
69eb056c899ce378bc9d4022,ESP32_GREENHOUSE_01,2026-04-24T05:53:48.095Z,14,30.43,30,30.9,30.8,65,65,65,65,144.4,713,182,Quiet,55.8,53,0,0,477.6,479,0,0,0,7,30.8,65,182,CRYING,0,0,479,53
69eb058a899ce378bc9d4029,ESP32_GREENHOUSE_01,2026-04-24T05:54:18.098Z,15,30.54,30,30.9,30.4,65,65,65,65,91.1,364,321,Quiet,57.6,49,0,0,479.7,481,0,0,0,5,30.4,65,321,CRYING,0,0,481,49
69eb05a8899ce378bc9d4031,ESP32_GREENHOUSE_01,2026-04-24T05:54:48.104Z,15,30.47,30,30.9,30.1,65,65,65,65,163.9,618,84,CRYING,55,59,0,0,481.9,483,0,0,0,10,30.1,65,84,CRYING,0,0,483,59
69eb05c6899ce378bc9d4039,ESP32_GREENHOUSE_01,2026-04-24T05:55:18.110Z,15,30.41,30,30.8,30.5,65,65,65,65,34.2,78,64,Quiet,60.1,59,0,0,483.7,484,0,0,0,4,30.5,65,64,Light Activity,0,0,484,59
69eb05e4899ce378bc9d403d,ESP32_GREENHOUSE_01,2026-04-24T05:55:48.122Z,15,30.47,30,30.9,30.8,65,65,65,65,170.1,626,73,CRYING,54.7,58,0,0,484,484,0,0,0,14,30.8,65,73,CRYING,0,0,484,58
69eb0602899ce378bc9d4044,ESP32_GREENHOUSE_01,2026-04-24T05:56:18.134Z,15,30.4,30,30.9,30.9,65,65,65,65,175.5,827,607,CRYING,54.6,36,0,0,484.9,486,0,0,0,11,30.9,65,607,CRYING,0,0,486,36
69eb0620899ce378bc9d4047,ESP32_GREENHOUSE_01,2026-04-24T05:56:48.147Z,15,30.48,30,30.9,30.6,65,65,65,65,244.4,749,749,CRYING,51.8,32,0,0,486.1,486,0,0,0,14,30.6,65,749,CRYING,0,0,486,32
69eb063e899ce378bc9d4049,ESP32_GREENHOUSE_01,2026-04-24T05:57:18.147Z,15,30.47,30,30.9,30.7,65,65,65,65,169.3,762,20,CRYING,54.7,60,0,0,486,486,0,0,0,14,30.7,65,20,Quiet,0,0,486,60
69eb065c899ce378bc9d404b,ESP32_GREENHOUSE_01,2026-04-24T05:57:48.150Z,14,30.42,30,30.9,30.1,65,65,65,65,300.4,1023,24,CRYING,49.7,61,0,0,485.9,486,0,0,0,10,30.1,65,24,CRYING,0,0,486,61
69eb067a899ce378bc9d4052,ESP32_GREENHOUSE_01,2026-04-24T05:58:18.152Z,15,30.4,30,30.9,30.2,65,65,65,65,125.6,544,38,Quiet,56.6,61,0,0,486.1,487,0,0,0,5,30.2,65,38,CRYING,0,0,487,61
69eb0698899ce378bc9d4059,ESP32_GREENHOUSE_01,2026-04-24T05:58:48.165Z,15,30.48,30,30.9,30.7,65,65,65,65,223.2,1023,215,CRYING,52.6,52,0,0,487,487,0,0,0,11,30.7,65,215,Restless,0,0,487,52
69eb06b6899ce378bc9d405b,ESP32_GREENHOUSE_01,2026-04-24T05:59:18.177Z,15,30.57,30,30.7,30,65,65,65,65,189.4,612,23,CRYING,53.7,62,0,0,487,487,0,0,0,15,30,65,23,CRYING,0,0,487,62
69eb06d4899ce378bc9d4061,ESP32_GREENHOUSE_01,2026-04-24T05:59:48.183Z,15,30.54,30,30.9,30.8,65,65,65,65,135.1,586,51,CRYING,55.8,58,0,0,486.9,487,0,0,0,12,30.8,65,51,CRYING,0,0,487,58
69eb06f2899ce378bc9d4066,ESP32_GREENHOUSE_01,2026-04-24T06:00:18.191Z,15,30.31,30,30.9,30.2,65,65,65,65,121.6,669,32,CRYING,56.9,61,0,0,487.1,487,0,0,0,8,30.2,65,32,Quiet,0,0,487,61
69eb0710899ce378bc9d406c,ESP32_GREENHOUSE_01,2026-04-24T06:00:48.201Z,15,30.27,30,30.9,30.3,65,65,65,65,74.5,289,27,CRYING,59,61,0,0,486,484,0,0,0,9,30.3,65,27,Quiet,0,0,484,61
69eb072e899ce378bc9d406f,ESP32_GREENHOUSE_01,2026-04-24T06:01:18.206Z,15,30.37,30,30.8,30.6,65,65,65,65,24.9,70,16,Quiet,60.7,60,0,0,484.7,486,0,0,0,0,30.6,65,16,Quiet,0,0,486,60
69eb074c899ce378bc9d4070,ESP32_GREENHOUSE_01,2026-04-24T06:01:48.211Z,14,30.52,30,30.9,30.4,65,65,65,65,22,38,15,Quiet,60.4,61,0,0,485.3,483,0,0,0,0,30.4,65,15,Quiet,0,0,483,61
69eb076a899ce378bc9d4071,ESP32_GREENHOUSE_01,2026-04-24T06:02:18.213Z,15,30.43,30,30.8,30.6,65,65,65,65,27.9,53,53,Quiet,60.5,59,0,0,480.9,480,0,0,0,0,30.6,65,53,Quiet,0,0,480,59
69eb0788899ce378bc9d407e,ESP32_GREENHOUSE_01,2026-04-24T06:02:48.227Z,15,30.42,30,30.9,30.5,64.93,64,65,65,60.5,173,22,Quiet,58.9,60,0,0,481.4,483,0,0,0,3,30.5,65,22,Quiet,0,0,483,60
69eb07a6899ce378bc9d4084,ESP32_GREENHOUSE_01,2026-04-24T06:03:18.241Z,15,30.43,30,30.9,30.2,65,65,65,65,41.5,166,29,Quiet,59.8,61,0,0,484.9,485,0,0,0,2,30.2,65,29,Quiet,0,0,485,61
69eb07c4899ce378bc9d4087,ESP32_GREENHOUSE_01,2026-04-24T06:03:48.253Z,15,30.42,30,30.8,30.3,65,65,65,65,29.5,65,30,Quiet,60.2,61,0,0,484.5,484,0,0,0,0,30.3,65,30,Quiet,0,0,484,61
69eb07e2899ce378bc9d4088,ESP32_GREENHOUSE_01,2026-04-24T06:04:18.264Z,15,30.39,30,30.8,30.7,65,65,65,65,27,38,21,Quiet,60.6,60,0,0,483,482,0,0,0,0,30.7,65,21,Quiet,0,0,482,60
69eb0800899ce378bc9d4089,ESP32_GREENHOUSE_01,2026-04-24T06:04:48.269Z,15,30.43,30,30.8,30.2,65,65,65,65,26.8,44,27,Quiet,60.4,61,0,0,481.3,480,0,0,0,0,30.2,65,27,Quiet,0,0,480,61
69eb081e899ce378bc9d408a,ESP32_GREENHOUSE_01,2026-04-24T06:05:18.271Z,14,30.54,30,30.9,30.9,65,65,65,65,24.6,39,24,Quiet,60.2,59,0,0,479.6,480,0,0,0,0,30.9,65,24,Quiet,0,0,480,59
69eb083c899ce378bc9d408b,ESP32_GREENHOUSE_01,2026-04-24T06:05:48.274Z,15,30.39,30,30.9,30.1,65,65,65,65,28.3,39,30,Quiet,60.4,61,0,0,480.9,481,0,0,0,0,30.1,65,30,Quiet,0,0,481,61
69eb085a899ce378bc9d408c,ESP32_GREENHOUSE_01,2026-04-24T06:06:18.282Z,15,30.47,30,30.8,30.8,65,65,65,65,27.9,41,19,Quiet,60.3,60,0,0,482,482,0,0,0,0,30.8,65,19,Quiet,0,0,482,60
69eb0878899ce378bc9d408d,ESP32_GREENHOUSE_01,2026-04-24T06:06:48.284Z,15,30.62,30,30.9,30,65,65,65,65,24.3,47,47,Quiet,59.9,61,0,0,482.3,482,0,0,0,0,30,65,47,Quiet,0,0,482,61
69eb0896899ce378bc9d408e,ESP32_GREENHOUSE_01,2026-04-24T06:07:18.293Z,15,30.34,30,30.7,30.4,65,65,65,65,22.9,39,25,Quiet,60.7,61,0,0,482.1,482,0,0,0,0,30.4,65,25,Quiet,0,0,482,61
69eb08b4899ce378bc9d408f,ESP32_GREENHOUSE_01,2026-04-24T06:07:48.300Z,15,30.45,30.1,30.9,30.6,65,65,65,65,25,36,27,Quiet,60.3,60,0,0,481.1,481,0,0,0,0,30.6,65,27,Quiet,0,0,481,60
69eb08d2899ce378bc9d4090,ESP32_GREENHOUSE_01,2026-04-24T06:08:18.302Z,15,30.34,30,30.8,30.4,65,65,65,65,24.8,43,41,Quiet,60.7,60,0,0,479.5,479,0,0,0,0,30.4,65,41,Quiet,0,0,479,60
69eb08f0899ce378bc9d4091,ESP32_GREENHOUSE_01,2026-04-24T06:08:48.303Z,15,30.53,30,30.9,30.8,65,65,65,65,22.1,44,16,Quiet,60.4,60,0,0,478.3,478,0,0,0,0,30.8,65,16,Quiet,0,0,478,60
69eb090e899ce378bc9d4092,ESP32_GREENHOUSE_01,2026-04-24T06:09:18.305Z,14,30.34,30,30.9,30.7,64.57,64,65,64,22.4,36,18,Quiet,61.1,61,0,0,477.4,477,0,0,0,0,30.7,64,18,Quiet,0,0,477,61
69eb092c899ce378bc9d4093,ESP32_GREENHOUSE_01,2026-04-24T06:09:48.308Z,15,30.55,30,30.8,30,64,64,64,64,26.3,41,29,Quiet,60.6,62,0,0,476.1,476,0,0,0,0,30,64,29,Quiet,0,0,476,62
69eb094a899ce378bc9d4094,ESP32_GREENHOUSE_01,2026-04-24T06:10:18.321Z,15,30.57,30.1,30.8,30.4,64.07,64,65,64,25.7,39,22,Quiet,60.6,61,0,0,474.9,475,0,0,0,0,30.4,64,22,Quiet,0,0,475,61
69eb0968899ce378bc9d4095,ESP32_GREENHOUSE_01,2026-04-24T06:10:48.332Z,15,30.46,30.1,30.9,30.5,64,64,64,64,24.9,32,21,Quiet,61,61,0,0,474.5,475,0,0,0,0,30.5,64,21,Quiet,0,0,475,61
69eb0986899ce378bc9d409b,ESP32_GREENHOUSE_01,2026-04-24T06:11:18.344Z,15,30.38,30,30.9,30.9,64,64,64,64,36,81,56,Quiet,60.9,59,0,0,474.3,474,0,0,0,0,30.9,64,56,Light Activity,0,0,474,59
69eb09a4899ce378bc9d40a1,ESP32_GREENHOUSE_01,2026-04-24T06:11:48.349Z,15,30.39,30,30.8,30.7,64,64,64,64,37.9,71,30,Quiet,60.6,60,0,0,473.7,473,0,0,0,0,30.7,64,30,Quiet,0,0,473,60
69eb09c2899ce378bc9d40a4,ESP32_GREENHOUSE_01,2026-04-24T06:12:18.354Z,15,30.45,30,30.9,30.2,64,64,64,64,31.7,73,23,Quiet,60.8,62,0,0,473.1,473,0,0,0,0,30.2,64,23,Quiet,0,0,473,62
69eb09e0899ce378bc9d40a5,ESP32_GREENHOUSE_01,2026-04-24T06:12:48.355Z,15,30.45,30,30.9,30.9,64,64,64,64,26,39,22,Quiet,60.9,60,0,0,472,471,0,0,0,0,30.9,64,22,Quiet,0,0,471,60
69eb09fe899ce378bc9d40a6,ESP32_GREENHOUSE_01,2026-04-24T06:13:18.363Z,14,30.36,30,30.9,30.9,64,64,64,64,33.9,43,34,Quiet,60.9,59,0,0,471.4,471,0,0,0,0,30.9,64,34,Quiet,0,0,471,59
69eb0a1c899ce378bc9d40ac,ESP32_GREENHOUSE_01,2026-04-24T06:13:48.373Z,15,30.3,30,30.7,30.4,64,64,64,64,39.2,67,17,Quiet,60.9,61,0,0,470.9,471,0,0,0,1,30.4,64,17,Quiet,0,0,471,61
69eb0a3a899ce378bc9d40ad,ESP32_GREENHOUSE_01,2026-04-24T06:14:18.376Z,15,30.48,30.1,30.9,30.4,64,64,64,64,22.9,33,33,Quiet,61,61,0,0,470.3,470,0,0,0,0,30.4,64,33,Quiet,0,0,470,61
69eb0a58899ce378bc9d40ae,ESP32_GREENHOUSE_01,2026-04-24T06:14:48.377Z,15,30.43,30,30.9,30,64,64,64,64,25.7,40,18,Quiet,61,63,0,0,470,470,0,0,0,0,30,64,18,Quiet,0,0,470,63
69eb0a76899ce378bc9d40af,ESP32_GREENHOUSE_01,2026-04-24T06:15:18.389Z,15,30.47,30.1,30.9,30.5,64,64,64,64,26.1,35,25,Quiet,60.8,61,0,0,469.4,471,0,0,0,0,30.5,64,25,Quiet,0,0,471,61
69eb0a94899ce378bc9d40b0,ESP32_GREENHOUSE_01,2026-04-24T06:15:48.389Z,15,30.49,30,30.9,30.3,64,64,64,64,23.3,34,19,Quiet,60.9,62,0,0,468.7,468,0,0,0,0,30.3,64,19,Quiet,0,0,468,62
69eb0ab2899ce378bc9d40b1,ESP32_GREENHOUSE_01,2026-04-24T06:16:18.401Z,15,30.41,30,30.9,30.3,63.6,63,64,63,31.6,54,22,Quiet,61.1,62,0,0,467.2,466,0,0,0,0,30.3,63,22,Quiet,0,0,466,62
69eb0ad0899ce378bc9d40b4,ESP32_GREENHOUSE_01,2026-04-24T06:16:48.414Z,14,30.46,30,30.9,30.6,63,63,63,63,34.5,85,24,Quiet,61.2,61,0,0,466.1,465,0,0,0,0,30.6,63,24,Quiet,0,0,465,61
69eb0aee899ce378bc9d40b5,ESP32_GREENHOUSE_01,2026-04-24T06:17:18.422Z,15,30.37,30,30.9,30.1,63,63,63,63,27.7,36,36,Quiet,61.7,62,0,0,465.5,464,0,0,0,0,30.1,63,36,Quiet,0,0,464,62
69eb0b0c899ce378bc9d40b8,ESP32_GREENHOUSE_01,2026-04-24T06:17:48.437Z,15,30.41,30,30.8,30.8,63,63,63,63,36.3,55,19,Quiet,61.3,61,0,0,463.4,462,0,0,0,0,30.8,63,19,Quiet,0,0,462,61
69eb0b2a899ce378bc9d40ba,ESP32_GREENHOUSE_01,2026-04-24T06:18:18.448Z,15,30.35,30,30.8,30.3,63,63,63,63,82.5,261,89,Quiet,59.7,60,0,0,461.7,461,0,0,0,7,30.3,63,89,CRYING,0,0,461,60
69eb0b48899ce378bc9d40c0,ESP32_GREENHOUSE_01,2026-04-24T06:18:48.448Z,15,30.47,30.1,30.8,30.1,63,63,63,63,44.9,91,29,Quiet,60.8,62,0,0,460.2,460,0,0,0,4,30.1,63,29,Quiet,0,0,460,62
69eb0b66899ce378bc9d40c1,ESP32_GREENHOUSE_01,2026-04-24T06:19:18.449Z,15,30.47,30,30.9,30.8,63,63,63,63,26.7,35,32,Quiet,61.5,60,0,0,458.9,458,0,0,0,0,30.8,63,32,Quiet,0,0,458,60
69eb0b84899ce378bc9d40c2,ESP32_GREENHOUSE_01,2026-04-24T06:19:48.464Z,15,30.35,30,30.9,30.1,63,63,63,63,29.6,48,34,Quiet,61.8,62,0,0,457.6,457,0,0,0,0,30.1,63,34,Quiet,0,0,457,62
69eb0ba2899ce378bc9d40c5,ESP32_GREENHOUSE_01,2026-04-24T06:20:18.466Z,15,30.44,30.1,30.8,30.6,63,63,63,63,35.7,67,39,Quiet,61.4,61,0,0,457,457,0,0,0,0,30.6,63,39,Quiet,0,0,457,61
69eb0bc0899ce378bc9d40c6,ESP32_GREENHOUSE_01,2026-04-24T06:20:48.475Z,14,30.48,30,30.7,30.7,63,63,63,63,31.6,50,44,Quiet,61.3,60,0,0,457.6,457,0,0,0,0,30.7,63,44,Quiet,0,0,457,60
